Email Text,Email Type,Phishing,Ground Truth,Reasoning,Confidence
"fw : tw posting question - - urgent ok , i believe we have a consensus . if i understand correctly our posting period for this capacity expires on monday at 5 p . m . you should accumulate service requests for the capacity until that time . tie bids will be decided by a lottery . if shippers ask you can explain to them that since this is newly posted capacity , we ' re posting it until 5 p . m . monday and will not award capacity until that time , and if requests for service exceed available cap",Safe Email,no,no,"Email discusses internal business procedures on capacity posting and bids, with no requests for personal info, links, or suspicious actions.",98
"re : meritocracy re : management sub - committee jean , here is my contribution : greg adams 713 - 853 - 3887 - - - - - original message - - - - - from : mrha , jean sent : tuesday , august 14 , 2001 11 : 21 am to : adams , gregory ; corman , shelley ; kimberly , kelly ; lewis , richard ; shanbhogue , vasant cc : kitchen , louise subject : meritocracy re : management sub - committee importance : high based on today ' s meeting , please complete the following : look at the bullet points related t",Safe Email,no,no,"Appears to be a legitimate internal work email discussing a meeting and contributions, with no requests for sensitive information, links, or attachments.",98
generic viagra - make it in big no # 1 drug for male impotence have no fear of perfection - - you will never reach it . a clash of doctrines is not a disaster - - it is an opportunity . when a man cannot choose he ceases to be a man .,Phishing Email,yes,yes,"Promotes generic Viagra as a scam drug with filler quotes to evade filters, typical of deceptive emails leading to malicious links or info theft.",85
"summer school program international summer school "" contemporary topics in computational linguistics "" _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ tzigov chark , bulgaria dates : 9 - 12 sept 1995 ( arrival 8 sept ) location : tzigov chark is a beautiful resort in the rhodope mountains on the shore of batak lake . tzigov chark is 150km from sofia , the capital of bulgaria . programme : 9 sept 9 . 15-13 . 0",Safe Email,no,no,"Content appears to be a legitimate academic event announcement from 1995 with no requests for personal information, links, or suspicious actions.",95
"buy cheap pharmaceuticals through us ! image not loading ? , click here",Phishing Email,yes,yes,"Unsolicited offer for cheap pharmaceuticals with a suspicious ""click here"" link, common in scam emails to lure clicks to malicious sites.",95
"This is possible, however using SA as a block criteria is not recommended. 
SA does have a very realistic chance of mis-marking mail so using it as an 
autodelete function is at best extraordinarily foolish.
However, here's what the procmail rule will look like (dug up from an old 
post to this list by Steve Thomas):
--------------------------------------------------------------------
in your .procmailrc file::0
* x-spam-status: yes
/dev/null
DO NOT DO THIS! You'll throw out a LOT of legitimate ",Safe Email,no,no,"Content is a technical discussion on procmail spam filtering rules, warning against errors, with no requests for personal data, links, or suspicious tactics.",98
"http://www.hughes-family.org/bugzilla/show_bug.cgi?id=1012------- Additional Comments From easmith@beatrice.rutgers.edu  2002-09-21 16:41 -------
I like this idea, but from my reading - part of my dissertation research -
on GAs (or, in this case, more precisely ""Evolutionary Programming"", since
the parameters are non-binary and the major operator is mutation, not
crossover), you do need to keep in mind that the more interactions there are
between different variables, the better-tweaked the GA/EA",Safe Email,no,no,"Content appears to be a benign technical comment from a 2002 Bugzilla entry on evolutionary programming, with no requests for information, urgency, or malicious elements.",98
"stockmarket smail - cap profiie bishop , vcsc - get in now - will explode in next 2 weeks - this stock is red hot and is our # 1 pick for first quarter of 2005 breaking news : ( vcsc ) vocalscape announces license agreement and partnership with netfone services inc . get in "" vcsc "" now ! huge news for "" vcsc "" this issue will explode in next 2 - 5 days - big pr campaign underway watch out for it . jump on board . . stock expected to hit $ 2 by the end of the month ! ! speculative target price i",Phishing Email,yes,yes,"Unsolicited email with exaggerated stock hype, urgent calls to action, and false promises of explosive gains, typical of investment phishing scams to lure victims into fraudulent trades.",95
"ste | | ar research points the way to maximizing success small - cap stock finder new developments expected to move western sierra mining , inc . stock from $ o . 75 to over $ 4 . oo westernsierramining . com western sierra mining is a company on the move , fast ! big news is out ! big business is afoot for wsrm ! read on to find out why wsrm is our top pick this week . * western sierra mining has a very profitable business model in which they avoid the highest cost associate with mining : explo",Phishing Email,yes,yes,"Unsolicited email with hype about rapid stock gains, urgent language, and a link to a potentially fraudulent site, characteristic of investment phishing scams aiming to lure clicks or financial action.",85
"re : 3 . 420 fyi : morphology , concordance many thanks to henry churchyard for the speech error . any others sent either directly to me ( iyo1vaf @ uclamvs ) would be much appreciated . please give target ( if you know it ) , error , who said it , under what circumstances , ( e . g . on radio , tv , seminar , personal talk , lecture etc ) , who heard it . we do hope to have a data bank of errors available some time in the future . - - - - - - - - - - - - - - - - - - - - - - - - - - on ipa fonts",Safe Email,no,no,"Content is a legitimate academic request for speech error examples in linguistics, with no demands for personal data, links, or urgency typical of phishing.",98
"re : 5 . 1435 native speaker intuitions in agreement with some of the comments posted about "" of "" in "" coulda "" ( and let 's include hadda ) etc . , it is interesting to me that so many readers knowledgeable about linguistics see any more than a graphic convention attempting to represent the homophony of ' ve with "" of "" here . it leads to interesting questions about how spelling affects our "" mental "" lexical representations of words , as literate beings . however , it is questionable whether ",Safe Email,no,no,"Content is a scholarly discussion on linguistics, contractions like ""coulda,"" and spelling conventions, lacking any phishing elements like urgent requests, links, or personal data solicitation.",100
"enron mentions usa : update 1 - energy casts some light in gloomy profit season . reuters english news service , 10 / 16 / 01 usa : energy permits some light in gloomy profit season . reuters english news service , 10 / 16 / 01 usa : interview - enron says may partner or sell broadband business . reuters english news service , 10 / 16 / 01 usa : update 6 - enron posts loss after taking $ 1 bln in charges . reuters english news service , 10 / 16 / 01 enron has third - quarter loss after expansion",Safe Email,no,no,"Content is a neutral news summary of Enron headlines from Reuters dated 2001, lacking any requests for info, links, or suspicious elements typical of phishing.",98
"My only joke, thanks to a professor at the University of Manitoba, circa 
1997. Set in the old west.A cowboy is riding along on his favorite horse when he's suddenly 
surrounded and taken prison by a band of roaming Indians. The indians 
take the cowboy and his horse and tell him the traditional way that the 
tribe deals with their victims:
Each day for the next 3 days, you get a wish. If its in our power to 
grant it to you, we will. After the 3rd wish is done, you die a horrible 
slow death. T",Safe Email,no,no,"The content is an incomplete, innocuous joke about a cowboy and Indians, with no requests for information, links, or suspicious elements typical of phishing.",100
"glad i madde the move hello , welcome to phar coolie monline sho disrespectful p - one yellowish of the leading oniine pharmaceutical shops labiate v corrective g a prostration l l opposed l l molecular a encephalitis ra maillot cl i stockjobbery sv mythicize a analects um andmanyother . - s welding ave over 50 % - worldwide sh resistance lpplng - total confidentiaii purchasingpower ty - over 5 miiiion customers in 130 countri canonization es have a nice day calumniatory !",Phishing Email,yes,yes,"Email promotes a dubious online pharmacy with misspellings, exaggerated claims of discounts and confidentiality, typical of scams luring users to fraudulent sites for financial theft.",95
