Email Text,Email Type,Phishing,Ground Truth,Reasoning,Confidence
"re : boat i checked the boat and it is 17 ft , 7 in . long , it is a capri model # 1750 ch , it has a am / fm cass . the motor is 3 . 0 l mercruiser alpha sterndrive ( 135 hp )",Safe Email,no,no,"The email content is purely descriptive, providing technical specifications about a boat. It lacks common phishing indicators like requests for sensitive information, suspicious links, urgency, threats, or attempts to impersonate. It appears to be a legitimate response to an inquiry.",100
"> A world where some live in comfort and plenty, while half of the human 
> race lives on less than $2 a day, is neither just nor stable.Absolutely correct. Perhaps the most fundamental thing to realize about 
life on Earth today.The following is a fascinating document of official Government policy 
that bears close reading. It is the aspirations of a wonderful nation in 
an imperfect world.>  The war on terrorism is not a clash of civilizations. It does, 
> however, reveal the clash inside a ci",Safe Email,no,no,"The content is a political/social commentary, lacking typical phishing indicators like requests for information, suspicious links, or urgency.",95
growth is good click here to be removed,Phishing Email,yes,yes,"Unsolicited ""unsubscribe"" links are a common phishing tactic used to verify active email addresses or redirect users to malicious sites.",90
? ? ? ? ? ? ? ? ? ? ? ? ? ° ? ? y? » £ ??????? ? ? ???? ? ? ? ??? ? ?? ? ???? ? « ? ? ????????ie ? ? ?? ? ????? ² ?? § ?? ? ? ° ? ? y? » £ ? ? ? ???? ? ? ?? ? ? ? ??? ? ?? ? ???? ? « ? ? [ ? ? ³ ? ± ³ ? ° ] µµ [ ? ? ³ ? ? ? ? ? ] µµ lµ ¶ ie ? ? ?? » ? ? µµ?ie ? ?? ­ ???? · ¶ ? ? ??? · µ?ie ? ? ?? ? ??????????? ? · ??? ? ± ?µ? ? $ ³ § ???? » ???ie? ? ??µ?? ? ? · ? ± ? $ ??ie ? ??? ? ? ? ? ???? 2 µ ¶ ?? ² ?? ¦ ???? ² ?? § ?? ? ???? ? ? ? ± ?µ??? ² ?? § ?????? ? ? ? ???? ¦ µ?? § ???? ? ?? ? ± ? 3 µ,Phishing Email,yes,yes,Unintelligible characters are commonly used to obscure malicious content or bypass spam filters in phishing attempts.,90
"Philip Reynolds wrote:
>>Does anyone know how to list the biggest file in my
>>root directory?or the second biggest ..etc...
> $ find /dir -name \*  | xargs du -s | sort -nYou might want to put a '-type f' on that find.Paul.
-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie",Safe Email,no,no,"This is a legitimate technical discussion on a Linux mailing list, offering a command-line solution to a user's question.",100
"fast and easy , increase your bankroll . , your cash is waiting visit us . rfjitrbj",Phishing Email,yes,yes,"Promises easy money, creates urgency, and uses an unidentifiable string, common tactics for scams.",95
"cheeap geeeeeneriic viiiagraa hi lynne , unreeeeal priciiiiing for viiagra ! alexis bingham reeeeemoooveee heeereeeee http : / / www . . biz circe banks cecropia bujumbura aircraft cater radon concoct conservatism brahmsian apprehension bradley craftsperson confidante swim calliope pollen downturn arsine filamentary calais antares appropriable . leapt minimax downing sextuplet lean duckling thickish d ' art hereto comatose trichloroacetic walpole scout tuberculin neurology gina mcdonald o ' donn",Phishing Email,yes,yes,"Contains misspellings, a suspicious product offer, a broken/suspicious URL, and nonsensical text, all common in phishing/spam.",100
"On Tue, Sep 17, 2002 at 09:11:01PM -0700, Paul Prescod wrote:
> Owen Byrne wrote:
> >...
> >
> >Except that parroting the party line doesn't really require much
> >freedom of speech. Now if you had posted something from a left of
> >center source, you would have been shouted down in flames, buried in 
> >ad hominem attacks, and probably get your name added to an FBI list. 
> 
> Do you think it is really useful to combat hysterical right-wing 
> propoganda with hysterical left-wing propoganda?
> ",Safe Email,no,no,"This is a plain text email exchange discussing political opinions, not requesting information, containing suspicious links, or attempting to deceive the recipient.",100
"Is there a way to exclude a set of pages from the site map? For each
page in the site I also create a ""printer friendly"" page, and I would
like to exclude all of those form the sitemap.-- 
-----------------------------------------------------------------------
| Alan K. Jackson            | To see a World in a Grain of Sand      |
| alan@ajackson.org          | And a Heaven in a Wild Flower,         |
| www.ajackson.org           | Hold Infinity in the palm of your hand |
| Houston, Texas       ",Safe Email,no,no,"The email is a legitimate technical question, contains no suspicious links, requests no personal information, and lacks typical phishing indicators like urgency or threats.",98
"=============================================
Brand-New VERSION 7.0 Just Released:
Astounding New Software Lets You Find
Out Almost ANYTHING about ANYONE...
=============================================Download it right now (no charge card needed):For the brand-new VERSION 7.0, click here:
http://www.freehostaccess.com/freeht/mxi.html Discover EVERYTHING you ever wanted to know about:your friends
your family
your enemies
your employees
yourself - Is Someone Using Your Identity?
even your boss!DI",Phishing Email,yes,yes,"Unrealistic claims, generic suspicious URL, and sensationalized language to lure users to download unknown software.",95
"Once upon a time, Matthias wrote :> Hi, Matthias..
> 
> > ..it's a major release and supports now SGI's FAM technology
> 
> ..requires currently some changes for the spec because the dep to fam
> 2.6.7-6.
> For compiling fam.h (fam-evel) is required too.Indeed, I had repackaged a first version, but without fam support (not
released). I'll release the package with fam support right now ;-)Matthias-- 
Matthias Saou                                World Trade Center
-------------                    ",Safe Email,no,no,"This is a technical discussion about software, not a malicious attempt.",100
"re : wsj article on enron / portland general potential sale discussions with northwest natural clarification : only talks at this point in time . - - - - - original message - - - - - from : brennan , lorna sent : friday , october 05 , 2001 9 : 04 am to : taylor , gina ; barker , courtney ; fritch , bret ; martens , donna ; petersen , keith ; vignaroli , donald ; anderson , ken ; aschwege , doug ; beck , judy ; choquette , gary ; descoteaux , carolyn ; johnson , robert l . ; reinecke , bryan ; sa",Safe Email,no,no,"Appears to be a genuine internal corporate communication clarifying a business event related to a WSJ article, consistent with the historical context of Enron. No requests for sensitive information, suspicious links, or other common phishing indicators.",100
"Do you Have an Inkjet or Laser Printer?Â 
        Do
        you Have an Inkjet or Laser Printer?Yes? Then we can SAVE
        you $$$ Money!
Our High Quality Ink & Toner Cartridges come
        with a money-back guarantee, a 1-year
        Warranty*, and get FREE 3-Day SHIPPING
        !*
and best of all...They Cost
         up to 80%  Less        than
        Retail Price!*Click here
        to visit Our Website!*or Call us Toll-Free @
        1-800-758-8084!
*90-day warranty on remanufactured",Phishing Email,no,yes,"This appears to be a promotional marketing email attempting to sell a product, not a solicitation for sensitive information or an impersonation attempt.",90
start date : 1 / 9 / 02 ; hourahead hour : 13 ; start date : 1 / 9 / 02 ; hourahead hour : 13 ; no ancillary schedules awarded . no variances detected . log messages : parsing file - - > > o : \ portland \ westdesk \ california scheduling \ iso final schedules \ 2002010913 . txt,Safe Email,no,no,"This appears to be an automated system log or report, not an attempt to solicit information or trick the user.",100
